dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data200/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9468181818181818,0.9468183246668962,0.9468189207662128,0.9902310093549244,0.130871261303081,0.6062371730804443,3.2335360050201416,ok,
KDD,/home/crc00006699/zh/tabiclv2/data200/KDD,binclass,4025,805,1007,45,2,0.8073485600794439,0.8069966175469034,0.8079575492168698,0.9049729751055352,0.3714651232343348,0.4677531719207763,2.0511462688446045,ok,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200/Performance-Prediction,binclass,1072,215,268,19,2,0.7276119402985075,0.7183893354753734,0.6836112605343374,0.8028509951586875,0.5279358070432364,0.1613972187042236,0.337470531463623,ok,
VulNoneVul,/home/crc00006699/zh/tabiclv2/data200/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854184,0.5,0.8432786157941436,0.0479218010398958,0.2617139816284179,1.1843342781066897,ok,
adult,/home/crc00006699/zh/tabiclv2/data200/adult,binclass,32561,6513,16281,14,2,0.865978748234138,0.8613744514771766,0.7843941067654769,0.9205641253394408,0.2901371198817291,1.2857160568237305,26.37362289428711,ok,
credit-g,/home/crc00006699/zh/tabiclv2/data200/credit-g,binclass,800,160,200,20,2,0.795,0.7784764043414651,0.7011904761904761,0.8447023809523809,0.4415985846591158,0.2044577598571777,0.3568711280822754,ok,
helena,/home/crc00006699/zh/tabiclv2/data200/helena,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,RuntimeError: Failed to generate a valid legacy codebook
kr-vs-kp,/home/crc00006699/zh/tabiclv2/data200/kr-vs-kp,binclass,2556,512,640,36,2,0.9984375,0.9984376031804651,0.998502994011976,0.9999510782356856,0.0080306780225978,0.3390567302703857,1.0646367073059082,ok,
ozone_level,/home/crc00006699/zh/tabiclv2/data200/ozone_level,binclass,2028,406,508,36,2,0.9803149606299212,0.9725192154161644,0.4989979959919839,0.8227566243598308,0.0878781056958842,0.2871172428131103,0.8209331035614014,ok,
shill-bidding,/home/crc00006699/zh/tabiclv2/data200/shill-bidding,binclass,5056,1012,1265,3,2,0.9106719367588932,0.8881417839528507,0.605435422182995,0.9040827516114364,0.2109534606114214,0.2581973075866699,0.7636828422546387,ok,
svmguide3,/home/crc00006699/zh/tabiclv2/data200/svmguide3,binclass,994,199,249,22,2,0.8594377510040161,0.8486950282519657,0.7423245614035088,0.9028691520467836,0.3142106843875819,0.1615097522735595,0.3434972763061523,ok,
